id,shipment_id,order_item_id,quantity
"6741","1395","6697","10"
"6742","4645","1152","13"
"6743","532","468","13"
"6744","2961","1650","11"
"6745","3623","1120","10"
"6746","4219","6539","16"
"6747","3140","7302","10"
"6748","1160","120","8"
"6749","4726","4360","15"
"6750","12","1833","6"
"6751","377","7428","6"
"6752","3809","3961","15"
"6753","18","478","17"
"6754","1515","3533","1"
"6755","1900","5543","12"
"6756","1664","4945","7"
"6757","3413","4338","1"
"6758","4594","6934","13"
"6759","3640","767","7"
"6760","2150","1022","14"
"6761","89","4950","7"
"6762","2848","3792","7"
"6763","4677","4994","2"
"6764","3036","995","19"
"6765","4932","1719","4"
"6766","496","49","20"
"6767","2917","3287","19"
"6768","870","5578","10"
"6769","4626","120","20"
"6770","3804","6971","15"
"6771","4746","7176","14"
"6772","2869","1353","14"
"6773","3862","1709","15"
"6774","4644","7332","10"
"6775","2766","2569","18"
"6776","2973","809","19"
"6777","1731","3296","10"
"6778","4653","1515","11"
"6779","3567","6319","1"
"6780","212","1181","2"
"6781","150","4271","2"
"6782","1691","2829","16"
"6783","4627","5020","15"
"6784","3239","3448","6"
"6785","258","934","16"
"6786","4113","3843","20"
"6787","3941","837","6"
"6788","2792","1905","18"
"6789","2337","4355","10"
"6790","1424","2849","9"
"6791","2453","1613","17"
"6792","1484","1235","7"
"6793","3888","3516","9"
"6794","488","4815","13"
"6795","2871","5725","19"
"6796","3247","3058","3"
"6797","1983","1833","20"
"6798","2173","1660","6"
"6799","2854","797","13"
"6800","3684","2910","19"
"6801","1259","2655","19"
"6802","3696","6508","10"
"6803","65","194","19"
"6804","4139","2613","13"
"6805","2910","5907","1"
"6806","4905","3541","4"
"6807","734","6035","4"
"6808","1908","6955","1"
"6809","4540","1554","10"
"6810","510","4902","2"
"6811","4302","648","6"
"6812","144","2093","15"
"6813","1345","2525","2"
"6814","2772","1156","14"
"6815","1523","3122","17"
"6816","2720","513","16"
"6817","839","5421","6"
"6818","841","6316","2"
"6819","2168","4010","7"
"6820","1293","6980","3"
"6821","4147","4421","7"
"6822","3280","459","15"
"6823","4855","5211","15"
"6824","1442","2316","12"
"6825","344","3042","4"
"6826","2737","4019","12"
"6827","137","6839","3"
"6828","953","1565","9"
"6829","1035","3513","17"
"6830","594","6513","8"
"6831","4011","1935","9"
"6832","3693","6802","14"
"6833","454","2220","19"
"6834","3906","3225","18"
"6835","2724","5579","20"
"6836","507","5175","20"
"6837","4613","5878","17"
"6838","2499","612","5"
"6839","2398","1708","8"
"6840","1812","5939","18"
"6841","1577","4856","3"
"6842","576","1877","15"
"6843","80","2312","10"
"6844","2710","897","20"
"6845","2687","4808","1"
"6846","812","2859","8"
"6847","4188","2052","4"
"6848","530","2671","7"
"6849","4031","2398","6"
"6850","2706","3978","2"
"6851","2635","877","8"
"6852","18","1515","1"
"6853","402","4080","10"
"6854","2951","6155","10"
"6855","4647","5968","12"
"6856","1158","7124","7"
"6857","2613","6408","3"
"6858","4616","4348","8"
"6859","4294","7496","13"
"6860","1480","2217","8"
"6861","4546","6976","14"
"6862","1498","4911","4"
"6863","2005","4868","14"
"6864","764","1598","11"
"6865","2834","6209","3"
"6866","4700","5263","11"
"6867","3650","2789","7"
"6868","1177","718","15"
"6869","1228","3678","14"
"6870","863","2842","2"
"6871","449","268","8"
"6872","3109","3917","9"
"6873","4422","4847","7"
"6874","2816","3835","10"
"6875","4472","4597","11"
"6876","4087","7185","4"
"6877","1187","580","18"
"6878","1464","2905","19"
"6879","1334","4186","20"
"6880","3227","1350","16"
"6881","953","4218","14"
"6882","3429","883","14"
"6883","1256","4288","2"
"6884","3989","5788","5"
"6885","4974","5941","20"
"6886","550","2335","15"
"6887","2387","2411","4"
"6888","793","5068","20"
"6889","4278","3347","20"
"6890","583","5812","8"
"6891","2713","6720","2"
"6892","4686","4617","9"
"6893","4882","5044","16"
"6894","609","6253","12"
"6895","4378","774","16"
"6896","1725","1717","20"
"6897","1164","6271","10"
"6898","4686","4217","15"
"6899","4078","4703","7"
"6900","2623","2124","19"
"6901","1498","657","11"
"6902","4892","137","11"
"6903","3428","4690","9"
"6904","4508","4483","17"
"6905","4597","6678","9"
"6906","1975","5650","17"
"6907","2952","2175","4"
"6908","2787","2139","11"
"6909","1164","631","5"
"6910","1719","3295","7"
"6911","2934","5142","13"
"6912","1183","6806","10"
"6913","4312","7001","16"
"6914","3471","2451","6"
"6915","2285","1633","6"
"6916","4337","4592","16"
"6917","775","971","17"
"6918","2626","4055","15"
"6919","767","3755","10"
"6920","46","6184","11"
"6921","2499","5636","13"
"6922","2024","4244","4"
"6923","4773","6523","11"
"6924","2622","1332","13"
"6925","2312","5587","16"
"6926","2989","5124","4"
"6927","1574","3803","16"
"6928","2652","4042","12"
"6929","3991","2389","18"
"6930","1652","5947","15"
"6931","2107","4986","16"
"6932","2626","618","7"
"6933","2084","5967","3"
"6934","459","5825","19"
"6935","1774","5523","17"
"6936","1267","5350","14"
"6937","4581","3587","16"
"6938","2186","2849","20"
"6939","2823","3804","9"
"6940","4668","5961","1"
"6941","4906","1513","3"
"6942","3718","6822","6"
"6943","3241","4209","15"
"6944","4365","6950","18"
"6945","2258","5831","6"
"6946","2156","436","3"
"6947","3464","5619","6"
"6948","1680","5611","2"
"6949","2906","6960","13"
"6950","2600","4635","9"
"6951","3790","1644","12"
"6952","2540","471","12"
"6953","2568","4382","20"
"6954","362","1978","14"
"6955","3991","2258","15"
"6956","3319","3440","4"
"6957","943","3924","1"
"6958","1970","4391","5"
"6959","2159","6187","6"
"6960","3313","1784","9"
"6961","936","5466","17"
"6962","333","5240","18"
"6963","118","757","8"
"6964","2689","2515","20"
"6965","2713","3228","14"
"6966","3913","2560","11"
"6967","302","1938","6"
"6968","3665","5012","9"
"6969","3323","715","15"
"6970","3258","5886","9"
"6971","4280","5858","5"
"6972","4733","7327","14"
"6973","875","5156","17"
"6974","3850","3448","14"
"6975","2929","5722","3"
"6976","2130","6303","16"
"6977","4324","4026","12"
"6978","149","5346","4"
"6979","507","3280","6"
"6980","4131","3240","9"
"6981","2032","6984","8"
"6982","2387","4649","16"
"6983","3585","3936","7"
"6984","851","777","2"
"6985","1055","2161","17"
"6986","2166","7305","10"
"6987","1673","2413","15"
"6988","1622","3978","19"
"6989","4722","7315","13"
"6990","3045","3573","15"
"6991","2860","1625","2"
"6992","2233","4955","9"
"6993","2456","5860","18"
"6994","2472","3631","1"
"6995","484","1972","1"
"6996","3111","4578","3"
"6997","3528","4278","10"
"6998","3108","4455","16"
"6999","3644","6849","19"
"7000","252","5266","9"
"7001","2850","5981","4"
"7002","142","2677","1"
"7003","682","2093","5"
"7004","4239","3204","9"
"7005","4738","4941","8"
"7006","1234","525","6"
"7007","3643","2646","1"
"7008","2306","5463","17"
"7009","2001","3246","19"
"7010","264","5758","4"
"7011","368","304","14"
"7012","1109","5754","1"
"7013","4826","5633","17"
"7014","4238","1747","10"
"7015","2639","6231","11"
"7016","1288","2835","17"
"7017","521","1660","6"
"7018","3628","1683","6"
"7019","3700","5733","9"
"7020","830","5898","2"
"7021","4904","6646","1"
"7022","1171","6280","19"
"7023","2158","5514","4"
"7024","2537","3170","13"
"7025","375","6798","10"
"7026","978","2556","1"
"7027","2254","1343","10"
"7028","1297","4302","20"
"7029","2125","2646","2"
"7030","2732","2219","6"
"7031","2907","1738","15"
"7032","2228","7046","19"
"7033","4256","3344","12"
"7034","1435","3622","1"
"7035","3043","2192","5"
"7036","2612","1950","18"
"7037","2251","5598","13"
"7038","2583","2597","12"
"7039","130","553","11"
"7040","2702","6353","3"
"7041","1999","2581","9"
"7042","455","3757","3"
"7043","2555","1206","16"
"7044","4136","7492","17"
"7045","4628","6534","5"
"7046","4625","4325","5"
"7047","2491","2989","19"
"7048","4189","407","8"
"7049","2159","4018","4"
"7050","3824","3186","5"
"7051","4366","6555","15"
"7052","952","2929","18"
"7053","3915","4370","18"
"7054","1848","3141","14"
"7055","1067","4790","9"
"7056","1763","7227","20"
"7057","2199","923","13"
"7058","4082","7064","17"
"7059","2031","4939","11"
"7060","2652","3038","11"
"7061","89","5376","15"
"7062","3039","422","3"
"7063","2186","1807","11"
"7064","2659","6406","15"
"7065","4608","2404","13"
"7066","909","7037","20"
"7067","2840","2039","19"
"7068","2584","517","19"
"7069","4706","1124","3"
"7070","1654","6577","2"
"7071","2602","5493","9"
"7072","2848","2368","4"
"7073","3573","5224","15"
"7074","4496","2285","18"
"7075","1289","1552","8"
"7076","2509","6581","9"
"7077","3894","687","7"
"7078","3416","301","8"
"7079","1266","4781","14"
"7080","2901","7485","10"
"7081","2986","2867","2"
"7082","567","788","17"
"7083","430","1309","9"
"7084","484","3262","6"
"7085","3801","4683","18"
"7086","1264","388","18"
"7087","2502","6187","3"
"7088","1902","2545","1"
"7089","4592","3048","13"
"7090","4706","316","16"
"7091","3422","4682","1"
"7092","3347","5255","20"
"7093","191","5197","19"
"7094","260","309","7"
"7095","4718","3674","6"
"7096","1362","2672","12"
"7097","179","5351","5"
"7098","211","660","15"
"7099","3175","4062","8"
"7100","3036","6813","10"
"7101","2763","2418","6"
"7102","2772","3421","1"
"7103","3609","904","8"
"7104","953","1248","4"
"7105","1350","5393","15"
"7106","2410","6556","13"
"7107","77","2249","10"
"7108","88","4019","17"
"7109","3296","5583","10"
"7110","4730","4009","11"
"7111","1301","6810","1"
"7112","1357","7353","11"
"7113","3071","4340","17"
"7114","3317","608","1"
"7115","2930","5586","13"
"7116","3093","4284","13"
"7117","4949","1657","3"
"7118","3559","6853","10"
"7119","3522","1562","16"
"7120","3632","3138","8"
"7121","1206","6392","7"
"7122","696","2286","18"
"7123","3214","276","2"
"7124","4579","3344","3"
"7125","4565","135","8"
"7126","1431","1169","5"
"7127","657","6869","6"
"7128","4537","1441","12"
"7129","321","4658","18"
"7130","1020","2605","15"
"7131","2312","7325","14"
"7132","3409","444","8"
"7133","1987","2614","6"
"7134","3677","5727","3"
"7135","4970","4357","13"
"7136","643","1722","11"
"7137","2895","6046","4"
"7138","2910","1085","4"
"7139","2141","7326","2"
"7140","4082","4381","11"
"7141","2552","5121","20"
"7142","1211","2405","2"
"7143","4335","2486","14"
"7144","34","6881","15"
"7145","2175","1171","3"
"7146","1061","2614","19"
"7147","1373","2168","4"
"7148","3757","55","18"
"7149","2492","63","12"
"7150","1471","615","17"
"7151","4945","3743","4"
"7152","422","1595","12"
"7153","2388","3382","3"
"7154","4457","4000","9"
"7155","4652","1904","11"
"7156","4177","188","14"
"7157","1196","2672","1"
"7158","1722","1730","8"
"7159","4567","5039","16"
"7160","4002","4298","13"
"7161","2992","6531","14"
"7162","517","6594","11"
"7163","1697","4593","2"
"7164","4556","460","7"
"7165","2699","2773","8"
"7166","3914","7257","20"
"7167","4118","4198","10"
"7168","4294","4812","17"
"7169","1026","5754","5"
"7170","722","6310","2"
"7171","3305","2053","11"
"7172","4309","7077","5"
"7173","4337","6423","16"
"7174","4273","2426","6"
"7175","3424","4898","5"
"7176","3117","376","19"
"7177","3522","3741","19"
"7178","4316","3068","8"
"7179","2144","588","19"
"7180","1832","548","20"
"7181","1519","7468","17"
"7182","87","62","13"
"7183","4027","4523","20"
"7184","3359","2659","12"
"7185","2944","3160","3"
"7186","875","6549","11"
"7187","4315","6867","1"
"7188","4441","416","18"
"7189","1925","4811","15"
"7190","4717","1325","2"
"7191","4945","3015","18"
"7192","1132","1049","6"
"7193","947","3290","11"
"7194","1371","6448","17"
"7195","3551","1601","12"
"7196","3308","1864","14"
"7197","307","3604","18"
"7198","2281","3088","20"
"7199","4461","895","9"
"7200","2253","7369","19"
"7201","3016","6085","12"
"7202","954","3051","20"
"7203","1438","2028","1"
"7204","4747","1265","14"
"7205","4631","1725","19"
"7206","4273","4482","15"
"7207","2753","2822","1"
"7208","2788","599","10"
"7209","2395","1917","17"
"7210","3445","7144","12"
"7211","175","1821","4"
"7212","3575","3583","15"
"7213","2447","4364","18"
"7214","973","1913","3"
"7215","4937","923","9"
"7216","4042","3312","8"
"7217","1022","5908","14"
"7218","1360","4375","14"
"7219","19","6066","10"
"7220","3628","319","16"
"7221","1107","3154","10"
"7222","1559","6968","10"
"7223","2731","2119","3"
"7224","72","7184","5"
"7225","3548","6836","8"
"7226","3327","151","2"
"7227","160","1489","15"
"7228","341","6724","10"
"7229","2472","3970","6"
"7230","1109","3236","19"
"7231","4820","4645","14"
"7232","368","5616","13"
"7233","1209","876","2"
"7234","4826","379","2"
"7235","3494","3743","19"
"7236","4500","4076","15"
"7237","1897","3921","8"
"7238","361","2579","17"
"7239","2402","7151","11"
"7240","4132","3647","15"
"7241","4188","730","17"
"7242","1181","6502","11"
"7243","4805","2451","20"
"7244","1493","4500","15"
"7245","3772","6167","5"
"7246","4460","6259","17"
"7247","1531","7373","15"
"7248","4873","4839","4"
"7249","4449","1016","6"
"7250","341","6445","2"
"7251","4854","5316","7"
"7252","4928","2029","19"
"7253","2835","3292","14"
"7254","2751","5410","17"
"7255","3675","3975","3"
"7256","52","968","8"
"7257","3632","5822","7"
"7258","1019","5455","4"
"7259","3854","5635","2"
"7260","359","6257","13"
"7261","4408","6682","11"
"7262","2491","6746","2"
"7263","473","4709","2"
"7264","818","1447","4"
"7265","4465","2847","15"
"7266","129","4093","3"
"7267","5","4420","11"
"7268","4160","6369","17"
"7269","668","3382","15"
"7270","234","2042","12"
"7271","2514","3198","20"
"7272","114","5046","2"
"7273","4025","3349","18"
"7274","1613","6665","5"
"7275","2282","928","20"
"7276","3378","7372","12"
"7277","2069","2762","15"
"7278","615","3603","3"
"7279","643","1876","3"
"7280","2509","5573","12"
"7281","2344","811","8"
"7282","3451","955","18"
"7283","4536","6709","1"
"7284","4743","3595","19"
"7285","808","6722","12"
"7286","2728","1730","2"
"7287","1807","1439","2"
"7288","1409","3597","2"
"7289","3312","5648","10"
"7290","2208","4118","2"
"7291","1231","4834","16"
"7292","3450","2101","2"
"7293","1978","124","18"
"7294","952","4384","11"
"7295","2032","3430","3"
"7296","1292","3558","3"
"7297","2540","4327","4"
"7298","2117","6069","16"
"7299","2935","2722","12"
"7300","4754","4970","5"
"7301","2183","4930","8"
"7302","768","6652","11"
"7303","512","6452","5"
"7304","4185","6767","4"
"7305","4772","964","1"
"7306","1314","7442","19"
"7307","2576","3509","9"
"7308","1458","106","2"
"7309","4109","1960","2"
"7310","2536","5494","6"
"7311","2201","4549","18"
"7312","2125","5700","10"
"7313","4723","4291","14"
"7314","1279","5673","10"
"7315","1985","5238","17"
"7316","195","5160","17"
"7317","4626","5922","9"
"7318","1841","3893","7"
"7319","4814","7154","16"
"7320","4017","4431","12"
"7321","622","4869","16"
"7322","4902","4052","15"
"7323","3416","3356","10"
"7324","1492","5588","1"
"7325","2832","2250","16"
"7326","2639","3001","9"
"7327","1306","2997","14"
"7328","770","2971","2"
"7329","911","6130","7"
"7330","194","1387","15"
"7331","2952","5318","1"
"7332","3340","4826","9"
"7333","698","3173","14"
"7334","4205","5536","9"
"7335","3449","6289","14"
"7336","807","4934","17"
"7337","199","6843","2"
"7338","1469","7443","5"
"7339","4762","7041","9"
"7340","4388","2400","11"
"7341","1085","5244","20"
"7342","1553","7209","15"
"7343","3743","742","12"
"7344","3245","2737","13"
"7345","1729","3161","6"
"7346","1016","6626","12"
"7347","1656","6933","17"
"7348","2589","3904","10"
"7349","544","786","4"
"7350","827","3392","19"
"7351","3381","585","19"
"7352","2138","1453","11"
"7353","722","2504","1"
"7354","474","4442","7"
"7355","3400","5087","7"
"7356","856","7429","3"
"7357","3220","3988","10"
"7358","1372","5317","15"
"7359","3477","1224","14"
"7360","608","3784","15"
"7361","4470","5637","19"
"7362","2845","2063","6"
"7363","1961","6597","9"
"7364","3173","1688","1"
"7365","4641","3760","2"
"7366","4881","474","2"
"7367","3033","877","16"
"7368","3518","4560","10"
"7369","4441","6304","9"
"7370","2524","7046","7"
"7371","3803","139","8"
"7372","1866","5175","17"
"7373","4648","5378","1"
"7374","2674","372","16"
"7375","4911","352","9"
"7376","1539","5575","1"
"7377","1918","2642","3"
"7378","3492","156","17"
"7379","241","3636","11"
"7380","581","4703","14"
"7381","968","4875","18"
"7382","2653","1996","3"
"7383","561","1366","1"
"7384","794","5310","17"
"7385","1055","1024","17"
"7386","2422","3410","17"
"7387","1997","7167","9"
"7388","1528","4714","20"
"7389","345","3342","6"
"7390","1696","3171","14"
"7391","2541","3689","6"
"7392","1242","6937","5"
"7393","2675","7255","9"
"7394","2935","2870","3"
"7395","3581","2115","4"
"7396","577","3813","19"
"7397","1924","4968","1"
"7398","2001","6172","14"
"7399","248","7440","12"
"7400","4778","5222","8"
"7401","4678","3933","6"
"7402","988","2843","10"
"7403","1502","2658","4"
"7404","81","6864","1"
"7405","4570","1982","8"
"7406","2094","778","3"
"7407","4325","3985","9"
"7408","877","3903","17"
"7409","4991","5027","11"
"7410","3889","1176","17"
"7411","1073","1567","9"
"7412","365","731","6"
"7413","1574","6500","12"
"7414","340","5935","11"
"7415","2479","5128","8"
"7416","801","7123","7"
"7417","3845","6213","8"
"7418","385","3236","6"
"7419","3960","5442","13"
"7420","212","5060","2"
"7421","3436","1774","13"
"7422","3613","1250","10"
"7423","4687","327","3"
"7424","2746","952","1"
"7425","2525","3178","5"
